30064771224,CALL,2,,"f""""""
    CALL gds.knn.stream('myGraph', {{
        topK: 5,
        nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore'],
        randomSeed: 1337,
        concurrency: 1,
        sampleRate: 1.0,
        deltaThreshold: 0.0
    }})
    YIELD node1, node2, similarity
    WITH gds.util.asNode(node1) AS university1, gds.util.asNode(node2) AS university2, similarity

    // Use the parameter in the WHERE clause
    WHERE university1.name = $college_name

    RETURN university1.name AS University1, university2.name AS University2, similarity
    ORDER BY similarity DESCENDING, University1, University2;
    """"""",13,STATIC_DISPATCH,,133,<operator>.formatString,<operator>.formatString,2,,,ANY
30064771225,CALL,-1,,"query = f""""""
    CALL gds.knn.stream('myGraph', {{
        topK: 5,
        nodeProperties: ['actAvg', 'satAvg', 'acceptanceRate', 'hsGpaAvg', 'rankingDisplayRank', 'businessRepScore', 'engineeringRepScore'],
        randomSeed: 1337,
        concurrency: 1,
        sampleRate: 1.0,
        deltaThreshold: 0.0
    }})
    YIELD node1, node2, similarity
    WITH gds.util.asNode(node1) AS university1, gds.util.asNode(node2) AS university2, similarity

    // Use the parameter in the WHERE clause
    WHERE university1.name = $college_name

    RETURN university1.name AS University1, university2.name AS University2, similarity
    ORDER BY similarity DESCENDING, University1, University2;
    """"""",5,STATIC_DISPATCH,,133,<operator>.assignment,<operator>.assignment,1,,,ANY
30064771226,CALL,2,,{},18,STATIC_DISPATCH,,151,<operator>.dictLiteral,<operator>.dictLiteral,2,,,ANY
30064771227,CALL,-1,,tmp9 = {},18,STATIC_DISPATCH,,151,<operator>.assignment,<operator>.assignment,1,,,ANY
30064771228,CALL,1,,tmp9['college_name'],18,STATIC_DISPATCH,,151,<operator>.indexAccess,<operator>.indexAccess,1,,,ANY
30064771229,CALL,-1,,tmp9['college_name'] = college_name,18,STATIC_DISPATCH,,151,<operator>.assignment,<operator>.assignment,2,,,ANY
30064771230,CALL,-1,,"parameters = tmp9 = {}
tmp9['college_name'] = college_name
tmp9",5,STATIC_DISPATCH,,151,<operator>.assignment,<operator>.assignment,2,,,ANY
30064771231,CALL,-1,,connection.query,14,STATIC_DISPATCH,flask.py:<module>.request.<operator>.fieldAccess;<operator>.fieldAccess,152,<operator>.fieldAccess,<operator>.fieldAccess,0,,,ANY
30064771232,CALL,2,,"connection.query(query, parameters)",14,DYNAMIC_DISPATCH,,152,<unknownFullName>,query,2,,,ANY
30064771233,CALL,-1,,"result = connection.query(query, parameters)",5,STATIC_DISPATCH,,152,<operator>.assignment,<operator>.assignment,3,,,ANY
30064771234,CALL,-1,,pd.DataFrame,12,STATIC_DISPATCH,flask.py:<module>.request.<operator>.fieldAccess;<operator>.fieldAccess,153,<operator>.fieldAccess,<operator>.fieldAccess,0,,,ANY
30064771235,CALL,1,,pd.DataFrame(result),12,DYNAMIC_DISPATCH,pandas.py:<module>.DataFrame,153,pandas.py:<module>.DataFrame.__init__,DataFrame,1,,,ANY
30064771236,CALL,-1,,get_recommendations = def get_recommendations(...),1,STATIC_DISPATCH,,132,<operator>.assignment,<operator>.assignment,27,,,ANY
30064771237,CALL,-1,,__name__ == '__main__',4,STATIC_DISPATCH,,156,<operator>.equals,<operator>.equals,1,,,ANY
30064771238,CALL,-1,,app.run,5,STATIC_DISPATCH,flask.py:<module>.request.<operator>.fieldAccess;<operator>.fieldAccess,157,<operator>.fieldAccess,<operator>.fieldAccess,0,,,ANY
30064771239,CALL,-1,,"app.run(debug = True, host = '127.0.0.1', port = 8080)",5,DYNAMIC_DISPATCH,,157,flask.py:<module>.Flask.run,run,1,,,ANY
